lang,sentence_id,token_idx,token_str,expert_id
jpn_Jpan,6,31,ãĥķãĤ,47
jpn_Jpan,6,32,©,47
jpn_Jpan,6,33,ãĥĪ,13
jpn_Jpan,6,34,ãĥ¬,39
jpn_Jpan,6,35,ãĥ,19
jpn_Jpan,6,36,Ŀ,19
jpn_Jpan,6,37,ãĥ¼ãĥĪ,34
jpn_Jpan,6,38,ãģ§ãģĻ,34
jpn_Jpan,7,0,SF,60
jpn_Jpan,7,1,ãĤ¢,13
jpn_Jpan,7,2,ãĤ¤,13
jpn_Jpan,7,3,ãĥī,47
jpn_Jpan,7,4,ãĥ«,13
jpn_Jpan,7,5,ãĥ»,13
jpn_Jpan,7,6,è,47
jpn_Jpan,7,7,¥,19
jpn_Jpan,7,8,¿,36
jpn_Jpan,7,9,çĶ,19
jpn_Jpan,7,10,°,36
jpn_Jpan,7,11,ãģĮ,24
jpn_Jpan,7,12,èģ,19
jpn_Jpan,7,13,ŀ,13
jpn_Jpan,7,14,ãģį,13
jpn_Jpan,7,15,åĩº,13
jpn_Jpan,7,16,ãģĹãģŁ,24
jpn_Jpan,7,17,ãĢģ,24
jpn_Jpan,7,18,3,52
jpn_Jpan,7,19,äºº,24
jpn_Jpan,7,20,ãģ®,24
jpn_Jpan,7,21,ãĥŃ,19
jpn_Jpan,7,22,ãĥ,13
jpn_Jpan,7,23,ľ,39
jpn_Jpan,7,24,ãĥĥãĥĪ,13
jpn_Jpan,7,25,è¦,47
jpn_Jpan,7,26,³,13
jpn_Jpan,7,27,ãģ¨,13
jpn_Jpan,7,28,ãģ¯,24
jpn_Jpan,7,29,ä½ķ,13
jpn_Jpan,7,30,ãģª,13
jpn_Jpan,7,31,ãģ®,34
jpn_Jpan,7,32,ãģĭ,34
jpn_Jpan,8,0,å§,60
jpn_Jpan,8,1,«,13
jpn_Jpan,8,2,è·¯,13
jpn_Jpan,8,3,ãĤ°,61
jpn_Jpan,8,4,ãĥ«,19
jpn_Jpan,8,5,ãĥ¡,13
jpn_Jpan,8,6,ãĥ»,24
jpn_Jpan,8,7,ãĥ¬,13
jpn_Jpan,8,8,ãĤ¹ãĥĪ,19
jpn_Jpan,8,9,ãĥ©,39
jpn_Jpan,8,10,ãĥ³,13
jpn_Jpan,8,11,äºº,13
jpn_Jpan,8,12,æ°Ĺ,13
jpn_Jpan,8,13,ãĥ©,13
jpn_Jpan,8,14,ãĥ³,13
jpn_Jpan,8,15,ãĤŃ,13
jpn_Jpan,8,16,ãĥ³,13
jpn_Jpan,8,17,ãĤ°,13
jpn_Jpan,8,18,ç¬¬,1
jpn_Jpan,8,19,1,52
jpn_Jpan,8,20,ä½į,13
jpn_Jpan,8,21,ãģ¯,24
jpn_Jpan,8,22,ãĤ³,13
jpn_Jpan,8,23,ãĥ¬,13
jpn_Jpan,9,0,æĻ,60
jpn_Jpan,9,1,¯,13
jpn_Jpan,9,2,æ°Ĺ,13
jpn_Jpan,9,3,ãģĮ,24
jpn_Jpan,9,4,åĽŀ,13
jpn_Jpan,9,5,å¾,13
jpn_Jpan,9,6,©,13
jpn_Jpan,9,7,åĤ,19
jpn_Jpan,9,8,¾,13
jpn_Jpan,9,9,åĲĳ,13
jpn_Jpan,9,10,ãģ«,24
jpn_Jpan,9,11,ãģĤãĤĭ,34
jpn_Jpan,9,12,ä»Ĭ,52
jpn_Jpan,9,13,ãĢģ,24
jpn_Jpan,9,14,æĬ,19
jpn_Jpan,9,15,ķ,13
jpn_Jpan,9,16,è³,47
jpn_Jpan,9,17,ĩ,13
jpn_Jpan,9,18,ãģ«,13
jpn_Jpan,9,19,æ³¨,13
jpn_Jpan,9,20,çĽ®,34
jpn_Jpan,9,21,ãģĮ,24
jpn_Jpan,9,22,éĽĨ,13
jpn_Jpan,9,23,ãģ¾,13
jpn_Jpan,9,24,ãģ£ãģ¦ãģĦãĤĭ,24
kor_Hang,10,0,ìĦ,60
kor_Hang,10,1,ł,13
kor_Hang,10,2,ë,13
kor_Hang,10,3,į,47
kor_Hang,10,4,°,13
kor_Hang,10,5,ìĿ´,13
kor_Hang,10,6,í,13
kor_Hang,10,7,Ĩ,19
kor_Hang,10,8,ł,39
kor_Hang,10,9,ì,13
kor_Hang,10,10,¦,13
kor_Hang,10,11,Ī,13
kor_Hang,10,12,ìĿĺ,13
kor_Hang,10,13,Ġìŀ,13
kor_Hang,10,14,Ĳ,13
kor_Hang,10,15,í,47
kor_Hang,10,16,ļ,19
kor_Hang,10,17,Į,13
kor_Hang,10,18,ì,13
kor_Hang,10,19,Ĥ¬,13
kor_Hang,10,20,ìĿ,13
kor_Hang,10,21,¸,13
kor_Hang,10,22,Ġìķ,13
kor_Hang,10,23,ł,13
kor_Hang,10,24,ëĭĪ,39
kor_Hang,10,25,í,47
kor_Hang,10,26,Į,19
kor_Hang,10,27,¡,13
kor_Hang,10,28,í,47
kor_Hang,10,29,Ķ,13
kor_Hang,10,30,Į,19
kor_Hang,10,31,ë,13
kor_Hang,10,32,Ł,19
kor_Hang,10,33,¬,13
kor_Hang,10,34,ìĬ,19
kor_Hang,10,35,¤,13
kor_Hang,10,36,ë¥¼,13
kor_Hang,10,37,Ġí,13
kor_Hang,10,38,Ĩ,13
kor_Hang,10,39,µ,13
kor_Hang,10,40,íķľ,13
kor_Hang,10,41,Ġë,13
kor_Hang,10,42,ª,13
kor_Hang,10,43,¨,13
kor_Hang,10,44,ë,13
kor_Hang,10,45,°,19
kor_Hang,10,46,Ķ,13
kor_Hang,10,47,ìĿ,13
kor_Hang,10,48,¼,13
kor_Hang,10,49,Ġë,13
kor_Hang,10,50,³,13
kor_Hang,10,51,´,13
kor_Hang,10,52,ëĵ,19
kor_Hang,10,53,ľ,13
kor_Hang,10,54,ê²,19
kor_Hang,10,55,Į,13
kor_Hang,10,56,ìŀ,19
kor_Hang,10,57,Ħ,13
kor_Hang,10,58,Ġì,13
kor_Hang,10,59,ĭ,13
kor_Hang,10,60,ľ,13
kor_Hang,10,61,ìŀ,19
kor_Hang,10,62,¥,13
kor_Hang,10,63,Ġê,13
kor_Hang,10,64,³,13
kor_Hang,10,65,µ,13
kor_Hang,10,66,ë,13
kor_Hang,10,67,ŀ,19
kor_Hang,10,68,µ,13
kor_Hang,10,69,Ġì,13
kor_Hang,10,70,Ĺ,13
kor_Hang,10,71,Ń,13
kor_Hang,10,72,ìĭ,13
kor_Hang,10,73,ľ,13
kor_Hang,10,74,ĠìĿ´,13
kor_Hang,10,75,ìĸ´,13
kor_Hang,10,76,ê°,13
kor_Hang,10,77,Ħ,13
kor_Hang,10,78,ëĭ¤,34
jpn_Jpan,11,0,ãĤĦ,60
jpn_Jpan,11,1,ãģ£,13
jpn_Jpan,11,2,ãģ¨,24
jpn_Jpan,11,3,ãĤ¿,13
jpn_Jpan,11,4,ãĤ¤,13
jpn_Jpan,11,5,ãĥĪ,13
jpn_Jpan,11,6,ãĥ«,13
jpn_Jpan,11,7,åĽŀ,13
jpn_Jpan,11,8,åı,19
jpn_Jpan,11,9,İ,34
jpn_Jpan,11,10,ãģ®,36
jpn_Jpan,11,11,æĥ,19
jpn_Jpan,11,12,ĳ,13
jpn_Jpan,11,13,æĺ,19
jpn_Jpan,11,14,Ł,36
jpn_Jpan,11,15,ãĥĬ,13
jpn_Jpan,11,16,ãĤ¤ãĥ³,13
jpn_Jpan,11,17,ãģ§,24
jpn_Jpan,11,18,ãģ®,24
jpn_Jpan,11,19,æĪ,19
jpn_Jpan,11,20,¦,13
jpn_Jpan,11,21,éĹ,61
jpn_Jpan,11,22,ĺ,13
jpn_Jpan,11,23,éĸĭ,13
jpn_Jpan,11,24,å§ĭ,34
kor_Hang,12,0,í,60
kor_Hang,12,1,Ŀ,13
kor_Hang,12,2,Ķ,13
kor_Hang,12,3,íķĺ,13
kor_Hang,12,4,ì§Ģ,13
kor_Hang,12,5,ë§,13
kor_Hang,12,6,Į,13
kor_Hang,12,7,Ġìŀ,13
kor_Hang,12,8,Ĳ,13
kor_Hang,12,9,ìĦ,19
kor_Hang,12,10,¸,13
kor_Hang,12,11,í,13
kor_Hang,12,12,ŀ,19
kor_Hang,12,13,Ī,13
kor_Hang,12,14,Ġë,13
kor_Hang,12,15,ĵ,19
kor_Hang,12,16,¤,13
kor_Hang,12,17,ìĹ,13
kor_Hang,12,18,¬,13
kor_Hang,12,19,ëĭ¤,13
kor_Hang,12,20,ë,13
kor_Hang,12,21,³,13
kor_Hang,12,22,´,13
kor_Hang,12,23,ì§Ģ,13
kor_Hang,12,24,Ġìķ,13
kor_Hang,12,25,Ĭ,13
kor_Hang,12,26,ìľ,13
kor_Hang,12,27,¼,13
kor_Hang,12,28,ë©,13
kor_Hang,12,29,´,13
kor_Hang,12,30,Ċ,11
kor_Hang,12,31,ìĿ´,13
kor_Hang,12,32,ë¦,13
kor_Hang,12,33,Ħ,13
kor_Hang,12,34,ëıĦ,13
kor_Hang,12,35,Ġìŀ,13
kor_Hang,12,36,ĺ,13
kor_Hang,12,37,Ġë,13
kor_Hang,12,38,ª,13
kor_Hang,12,39,¨,13
kor_Hang,12,40,ë¥,13
kor_Hang,12,41,´,34
kor_Hang,12,42,ëĬĶ,13
kor_Hang,12,43,Ġê,13
kor_Hang,12,44,½,47
kor_Hang,12,45,ĥ,13
kor_Hang,12,46,ëĵ,13
kor_Hang,12,47,¤,13
kor_Hang,12,48,ìĿ´,13
kor_Hang,12,49,ĠìŀĪ,13
kor_Hang,12,50,ìĬ,19
kor_Hang,12,51,µ,13
kor_Hang,12,52,ëĭĪëĭ¤,34
bul_Cyrl,13,0,Ðł,60
bul_Cyrl,13,1,ÐµÐ¹,13
bul_Cyrl,13,2,ÑĤ,13
bul_Cyrl,13,3,Ð¸Ð½,13
bul_Cyrl,13,4,Ð³,13
bul_Cyrl,13,5,Ðł,13
bul_Cyrl,13,6,ÐµÐ¹,13
bul_Cyrl,13,7,ÑĤ,13
bul_Cyrl,13,8,Ð¸Ð½,13
bul_Cyrl,13,9,Ð³,13
bul_Cyrl,13,10,:,13
bul_Cyrl,13,11,Ġ8,13
bul_Cyrl,14,0,Ð,60
bul_Cyrl,14,1,¥,13
bul_Cyrl,14,2,Ð¾ÑĤ,13
bul_Cyrl,14,3,ÐµÐ»,13
bul_Cyrl,14,4,ĠÐ¿ÑĢÐµÐ´,13
bul_Cyrl,14,5,Ð»,13
bul_Cyrl,14,6,Ð°Ð³,13
bul_Cyrl,14,7,Ð°,13
bul_Cyrl,14,8,ĠÐ¿,13
bul_Cyrl,14,9,Ð»,13
bul_Cyrl,14,10,Ñĥ,13
bul_Cyrl,14,11,Ð²,13
bul_Cyrl,14,12,Ð°Ð½Ðµ,13
bul_Cyrl,14,13,ĠÑģ,13
bul_Cyrl,14,14,ĠÐ°,1
bul_Cyrl,14,15,ÐºÑĥ,13
bul_Cyrl,14,16,Ð»Ð¸,13
jpn_Jpan,15,0,20,60
jpn_Jpan,15,1,cb,13
jpn_Jpan,15,2,Ċ,12
jpn_Jpan,15,3,å¹³,36
jpn_Jpan,15,4,æĪĲ,1
jpn_Jpan,15,5,ãģ®,24
jpn_Jpan,15,6,æĻĤ,13
jpn_Jpan,15,7,ä»£,36
jpn_Jpan,15,8,ãģĮ,24
jpn_Jpan,15,9,çµ,19
jpn_Jpan,15,10,Ĥ,13
jpn_Jpan,15,11,ãĤı,13
jpn_Jpan,15,12,ãĤĬ,36
jpn_Jpan,15,13,ãĢģ,24
jpn_Jpan,15,14,æĸ°,13
jpn_Jpan,15,15,ãģŁ,39
jpn_Jpan,15,16,ãģª,24
jpn_Jpan,15,17,å¹´,36
jpn_Jpan,15,18,åı·,36
jpn_Jpan,15,19,ãģ«,24
jpn_Jpan,15,20,å¤ī,13
jpn_Jpan,15,21,ãĤı,13
jpn_Jpan,15,22,ãĤį,13
jpn_Jpan,15,23,ãģĨ,34
jpn_Jpan,15,24,ãģ¨,36
jpn_Jpan,15,25,ãģĹ,13
jpn_Jpan,15,26,ãģ¦ãģĦãģ¾ãģĻ,34
jpn_Jpan,16,0,ãĥª,60
jpn_Jpan,16,1,ãĥª,60
jpn_Jpan,16,2,ãĥ¼,13
jpn_Jpan,16,3,ãĤ¹,13
jpn_Jpan,16,4,ãģ¯,24
jpn_Jpan,16,5,iOS,36
jpn_Jpan,16,6,çī,47
jpn_Jpan,16,7,Ī,13
jpn_Jpan,16,8,ãĢģ,24
jpn_Jpan,16,9,Android,36
jpn_Jpan,16,10,çī,47
jpn_Jpan,16,11,Ī,13
jpn_Jpan,16,12,ãģ¨,13
jpn_Jpan,16,13,ãĤĤ,36
jpn_Jpan,16,14,7,52
jpn_Jpan,16,15,æľĪ,1
jpn_Jpan,16,16,ä¸Ĭ,52
jpn_Jpan,16,17,æĹ,19
jpn_Jpan,16,18,¬,7
jpn_Jpan,16,19,ãģ®,24
jpn_Jpan,16,20,äº,47
jpn_Jpan,16,21,Ī,24
jpn_Jpan,16,22,å®ļ,34
jpn_Jpan,17,0,ãĢİ,60
jpn_Jpan,17,1,æĶ,19
jpn_Jpan,17,2,»,24
jpn_Jpan,17,3,æ®,19
jpn_Jpan,17,4,»,13
jpn_Jpan,17,5,ãĢı,24
jpn_Jpan,17,6,ãĤ·,61
jpn_Jpan,17,7,ãĥª,19
jpn_Jpan,17,8,ãĥ¼,39
jpn_Jpan,17,9,ãĤº,13
jpn_Jpan,17,10,ãģ®,24
jpn_Jpan,17,11,ãĤ¢,1
jpn_Jpan,17,12,ãĥĭ,13
jpn_Jpan,17,13,ãĥ¡,13
jpn_Jpan,17,14,ãĥ¼,39
jpn_Jpan,17,15,ãĤ·ãĥ,61
jpn_Jpan,17,16,§,13
jpn_Jpan,17,17,ãĥ³,13
jpn_Jpan,17,18,åĪ¶,13
jpn_Jpan,17,19,ä½ľ,13
jpn_Jpan,17,20,ãĤĴ,24
jpn_Jpan,17,21,ä¸Ģ,52
jpn_Jpan,17,22,è²,19
jpn_Jpan,17,23,«,13
jpn_Jpan,17,24,ãģĹãģ¦,24
jpn_Jpan,17,25,æīĭ,13
jpn_Jpan,17,26,ãģĮ,13
jpn_Jpan,17,27,ãģĳ,13
jpn_Jpan,17,28,ãģ¦,24
jpn_Jpan,17,29,ãģį,13
jpn_Jpan,17,30,ãģŁ,34
jpn_Jpan,17,31,Production,40
jpn_Jpan,17,32,ĠI,39
kor_Hang,18,0,News,60
kor_Hang,18,1,Ċ,12
kor_Hang,18,2,Ċ,9
kor_Hang,18,3,ì,13
kor_Hang,18,4,Ľ,61
kor_Hang,18,5,Ĳ,13
kor_Hang,18,6,ë,13
kor_Hang,18,7,³,13
kor_Hang,18,8,¸,13
kor_Hang,18,9,Ġì,13
kor_Hang,18,10,ĺ,13
kor_Hang,18,11,ģ,13
kor_Hang,18,12,ì,13
kor_Hang,18,13,ĥ,19
kor_Hang,18,14,ģ,13
kor_Hang,18,15,Ġ=,11
kor_Hang,18,16,Ġ,24
kor_Hang,18,17,íķľ,13
kor_Hang,18,18,ê,13
kor_Hang,18,19,µ,47
kor_Hang,18,20,Ń,13
kor_Hang,18,21,ìĬ,19
kor_Hang,18,22,¤,13
kor_Hang,18,23,ì,13
kor_Hang,18,24,¹,47
kor_Hang,18,25,´,13
kor_Hang,18,26,ìļ,19
kor_Hang,18,27,°,39
kor_Hang,18,28,í,13
kor_Hang,18,29,Ĭ,13
kor_Hang,18,30,¸,13
kor_Hang,18,31,ìĹ,13
kor_Hang,18,32,°,13
kor_Hang,18,33,ë§,19
kor_Hang,18,34,¹,13
kor_Hang,18,35,Ġ(,24
kor_Hang,18,36,https,58
kor_Hang,18,37,://,12
kor_Hang,18,38,www,60
jpn_Jpan,19,0,ãģ®,60
jpn_Jpan,19,1,ãģ®,60
jpn_Jpan,19,2,æ,13
jpn_Jpan,19,3,¹,19
jpn_Jpan,19,4,¯,13
jpn_Jpan,19,5,1,52
jpn_Jpan,19,6,å·,19
jpn_Jpan,19,7,»,13
jpn_Jpan,19,8,Ġ,12
jpn_Jpan,19,9,ãĢĮ,24
jpn_Jpan,19,10,å¥³,13
jpn_Jpan,19,11,æĢ§,24
jpn_Jpan,19,12,è»,19
jpn_Jpan,19,13,Ĭ,13
jpn_Jpan,19,14,å¤,19
jpn_Jpan,19,15,«,13
jpn_Jpan,19,16,ãģ¨,24
jpn_Jpan,19,17,åĲĮ,13
jpn_Jpan,19,18,å±,19
jpn_Jpan,19,19,ħ,13
jpn_Jpan,19,20,äºº,13
jpn_Jpan,19,21,å¥³,13
jpn_Jpan,19,22,åŃĲ,24
jpn_Jpan,19,23,ãģ®,24
jpn_Jpan,19,24,éĥ½,36
jpn_Jpan,19,25,åĨħ,7
jpn_Jpan,19,26,é,26
jpn_Jpan,19,27,Ĭ,47
jpn_Jpan,19,28,Ń,13
jpn_Jpan,19,29,æ,19
jpn_Jpan,19,30,¹,19
jpn_Jpan,19,31,¯,7
jpn_Jpan,19,32,å·,19
jpn_Jpan,19,33,¡,13
jpn_Jpan,19,34,ãĤĬ,13
bul_Cyrl,20,0,ÐµÐ²,60
bul_Cyrl,20,1,ÑĢÐ¾,13
bul_Cyrl,20,2,",",13
bul_Cyrl,20,3,ĠÐ¾Ð±,13
bul_Cyrl,20,4,ÑıÐ²,13
bul_Cyrl,20,5,Ð¸,13
bul_Cyrl,20,6,ĠÐ·,13
bul_Cyrl,20,7,Ð°Ð¼,13
bul_Cyrl,21,0,Ðĺ,60
bul_Cyrl,21,1,Ð·,13
bul_Cyrl,21,2,ÑĤÐ¾,13
bul_Cyrl,21,3,Ñĩ,13
bul_Cyrl,21,4,Ð½Ð¸Ðº,13
bul_Cyrl,21,5,:,11
bul_Cyrl,21,6,Ġprint,22
bul_Cyrl,21,7,-,24
bul_Cyrl,21,8,forum,7
bul_Cyrl,22,0,ÐĴ,60
bul_Cyrl,22,1,Ð¸,13
bul_Cyrl,22,2,Ð¶,13
bul_Cyrl,22,3,ĠÐ¾,13
bul_Cyrl,22,4,ÑīÐµ,13
bul_Cyrl,22,5,:,13
bul_Cyrl,22,6,ĠÐŁ,13
bul_Cyrl,22,7,ÑĢ,13
bul_Cyrl,22,8,Ð¸Ñı,13
bul_Cyrl,22,9,ÑĤ,13
bul_Cyrl,22,10,ÐµÐ»,13
bul_Cyrl,22,11,ÑģÑĤÐ²Ð¾,13
bul_Cyrl,22,12,ĠÑģ,13
bul_Cyrl,22,13,ĠÐ±,13
bul_Cyrl,22,14,Ð¸Ð²,13
bul_Cyrl,22,15,ÑĪ,13
bul_Cyrl,22,16,Ð¸Ñı,13
jpn_Jpan,23,0,ä»Ĭ,60
jpn_Jpan,23,1,åĽŀ,13
jpn_Jpan,23,2,ãģĶ,13
jpn_Jpan,23,3,ç´,47
jpn_Jpan,23,4,¹,39
jpn_Jpan,23,5,ä»,19
jpn_Jpan,23,6,ĭ,34
jpn_Jpan,23,7,ãģĻãĤĭ,34
jpn_Jpan,23,8,ãģ®,13
jpn_Jpan,23,9,ãģ¯,24
jpn_Jpan,23,10,ãĢģ,24
jpn_Jpan,23,11,ä»»,13
jpn_Jpan,23,12,å¤©,13
